"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"MSTRG.407",1422.53240898008,3.16285663587123,0.383813623198278,8.24060545197819,1.71341374298609e-16,1.77574836566036e-14
"MSTRG.2561",5510.87887689973,0.557898547130722,0.067732954597469,8.23673720489921,1.76970620599746e-16,1.82290530109239e-14
"MSTRG.5830",165.924510170805,1.8981489687147,0.231143537781536,8.21199237033713,2.17548102160376e-16,2.22729702411832e-14
"MSTRG.11489",472.680936954904,2.87172360311383,0.350563996880993,8.19172427477971,2.57510026531404e-16,2.62055233626206e-14
"MSTRG.16286",38.1560771671124,2.89863771375061,0.354049592402123,8.18709518653645,2.67606519026148e-16,2.70699217120283e-14
"MSTRG.13892",359.744262309554,2.90204042303574,0.354843360835442,8.17837035531166,2.87708322938517e-16,2.89300994011926e-14
"MSTRG.2420",25.8554858774932,-6.12819241101279,0.751107959800175,-8.15887028096885,3.38172589475863e-16,3.38032517989098e-14
"MSTRG.3323",392.498342822542,-0.882625699631347,0.108288347549859,-8.15069875569912,3.61827425712523e-16,3.59550041327156e-14
"MSTRG.14945",118.363180682678,1.40856949822503,0.173199594158903,8.13263740637136,4.20049638655972e-16,4.14964827240663e-14
"MSTRG.12324",468.373038891642,1.9542004976454,0.240658454506306,8.12022374885727,4.65324996949597e-16,4.57019486829624e-14
"MSTRG.15360",285.551145146987,3.89103037093137,0.479699311046966,8.11139453679642,5.00420832616586e-16,4.88647926323236e-14
"MSTRG.17700",697.91759739499,-0.611630566359323,0.0756190612267281,-8.08831207948317,6.04972354265823e-16,5.87344711529457e-14
"MSTRG.13808",4185.32701196557,1.59238244779623,0.19721968815151,8.07415559126591,6.79451923766172e-16,6.5588464846754e-14
"MSTRG.9625",7241.9825773915,1.13905422009155,0.141733465895505,8.03659328370152,9.23706330651124e-16,8.86600627482355e-14
"MSTRG.18168",945.803719711893,3.88054705285176,0.483002031558953,8.03422511563105,9.41721534932368e-16,8.98785417492231e-14
"MSTRG.13314",918.726663944918,4.02941818598808,0.501879113832169,8.02866282922373,9.85407636629167e-16,9.35196135144748e-14
"MSTRG.2623",395.692418853783,-0.871400389101742,0.108705532902298,-8.01615488960376,1.09106904081575e-15,1.02968878807265e-13
"MSTRG.7021",690.687423461659,0.636978805498333,0.0794691993012575,8.01541743340874,1.09763582335817e-15,1.03013122022164e-13
"MSTRG.14317",3381.32239428081,0.486007502737514,0.0608098205646952,7.99225352458414,1.32494217913612e-15,1.23658830011859e-13
"MSTRG.2848",86.5767155527855,2.23027499852363,0.279105473177102,7.99079635786448,1.34069861815389e-15,1.24441877782823e-13
"MSTRG.15492",502.59825355144,-1.74270649747468,0.218212496695744,-7.98628183015821,1.39069549466506e-15,1.28377152958343e-13
